framenr,kanji,keyword,public,last_edited,story
2050,檎,"apple",0,2015-11-06 08:45:58,"The SHIEK knocks an apple down from the *tree* (*{木}*) using a *fowl* (*{禽}*)."
2051,憐,"sympathize with",0,2014-01-01 09:28:31,"Tom Cruise - American with sunglasses (thanks synewave). I can't sympathize with Tom Cruise's *state of mind* regarding scientology."
2052,燐,"phosphorus",0,2014-01-01 09:29:04,"Tom Cruise's shoes caught on *{161}*, because he was using phosphorous to shine them."
2053,麟,"camelopard",0,2016-08-17 05:19:09,"As a scientologist, a *deer* (*{鹿}*) to TOM CRUISE, is not just a deer. It is actually a descendent of a camelopard that was sent by extraterrestrials"
2054,鱗,"scaled",0,2014-12-30 12:31:44,"Little known fact: *Tom Cruise* turns into a merman at night, scaled like a *fish* (*{魚}*). Weird."
2055,奄,"encompassing",0,2014-01-01 09:31:01,"The *St. Bernard* swallowed a live *eel* in one piece. Now its stomach is #encompassing# the entire *eel*."
2056,庵,"hermitage",0,2015-01-07 06:54:04,"Are you looking for hermitage? Look no further! This all-*encompassing* (*{奄}*), all-inclusive *cave* is all you need."
2057,掩,"shrouded",0,2014-01-01 09:34:53,"When your fingers *encompass* something completely, it is shrouded from view."
2058,俺,"myself",0,2013-12-30 15:17:05,"#Myself# as used by men – a *person* who prides himself on how *big* his “*eel*” is."
2059,悛,"make amends",0,2014-11-26 07:12:58,"The STATE OF MIND of the former STREETWALKER is to MAKE AMENDS for her past transgressions."
2060,駿,"steed",0,2014-11-26 07:21:25,"To walk a *{1978}*in the street you need a You need a *{765}*."
2061,峻,"steep",0,2014-01-01 09:36:37,"There are *legal prostitutes* waiting on top of a steep *mountain*. Not only is the *mountain* steep, but so are the cost of the *legal prostitutes*."
2062,竣,"complete a job",0,2014-01-01 09:37:19,"the *streetwalker* has to make something *stand up* in order to complete a job"
2063,臼,"mortar",0,2014-01-01 09:37:44,"I removed all the *back to back staples* and ground them in a mortar to create metal dust."
2064,舅,"father-in-law",0,2014-01-01 09:38:12,"(from astridtops) ""Real *men* don't use *{2063}*"", said my father-in-law, as he began to grind some stones down using only his fists."
2065,鼠,"mouse",0,2014-01-01 09:39:03,"You are chasing the famous three blind #mice# and try to catch them by slamming *{2063}* on top of them. Success! You can see their *three tails* sticking out from under the mortar. In fact the impact has broken the first two tails, as you can see from the sharp angle they bend at, and the *two drops* (blood) on each. The third tail still curves nicely though, and hence has no drops of blood on it."
2066,鑿,"bore",0,2014-12-05 15:28:42,"Hanging *upside down in a row* are *ten* *mortar*s. You must shoot chisel tipped *missile*s into all of them and successfully bore holes through them in order to get the prize of *gold*. Talk about a messed up county fair game!"
2067,毀,"break",0,2016-07-10 11:29:27,"Wow, that baker must really be mad! He's trying to BREAK his *mortar* (*{臼}*) by throwing it on to the *soil (*{土}*). Whoa! Now he's aiming a MISSILE at it!"
2068,艘,"small craft",0,2015-01-07 06:54:27,"In military terms, a #small craft# is a *boat* that only has enough room for a *mortar* (*{臼}*) that fires *walking sticks* - which is pretty useless unless you hit the enemy in the *crotch*."
2069,犀,"rhinoceros",0,2014-01-01 09:42:41,"Mr. #Rhinoceros# doesn't see well, so to prevent an unwanted attack, I don't surprise him.  I always approach waving a *flag* attached to my *walking stick*.  I've drawn a picture of the *I-ching* and an attractive *{245}* on the *flag*, so Mr. #Rhinoceros# will stay calm when he sees it."
2070,皐,"lunar month",0,2014-11-26 07:21:54,"What's a lunar month? The amount of time it takes a *{37}* to read just *{10}* pages of the *I Ching*.  Reviewing the Kanji notwithstanding."
2071,脊,"spinal column",0,2014-01-01 09:43:55,"""Look"", says the teacher in biology class. ""The spinal column holds your *flesh* together, just like the metal rod of this *umbrella* (he demonstrates this with an umbrella covered in *I-Ching* symbols) holds the umbrella together""."
2076,鎧,"suit of armor",0,2017-11-10 04:15:11,"A suit of armor crafted from *gold* (*{金}*) so strong that it could withstand the weight of a *mountain* (*{山}*) of* beans* (*{豆}*)."
2081,韮,"leek",0,2020-09-06 15:48:09,"*flower* (*{艹}*), *green onion* (*{韭}*)"
2087,尤,"understandably",0,2015-01-08 16:37:54,"A *chihuahua with one human leg* is understandably not as fast as other chihuahuas."
2088,稽,"training",0,2020-10-28 16:08:26,"The hardest part of my training as a cook was when they gave me some *wheat* (*{禾}*) and a *chihuahua with a human leg* (*{尤}*) and said, ""Now make something *delicious* (*{旨}*)""."
2092,斬,"chop off",0,2015-11-02 16:11:46,"I wanted a convertible so I #chopped off# the top of my *car* (*{車}*) with an *ax* (*{斤}*)."
2093,兎,"rabbit",0,2025-02-15 16:19:17,"A real rabbit (unlike Jessica Rabbit) is not bound up in a dress, and has a tail."
2096,巴,"comma-design",0,2020-10-30 19:25:22,"This is a comma-design outlaid in mosaic on the floor."
2097,甫,"offspring",0,2013-12-20 15:28:37,"At this hospital, all the new #offspring# are immediately given little *dog tags* with the parent's name on them, just to be sure there is no chance of a mix-up."
2101,巾,"towel",0,2023-04-26 18:10:03,"This kanji means *towel*, but also *wide*.

1. *Towel*: A pictogram of a thin person wrapping themselves with a towel.

2. *Wide*: An illustration of wide vs. thin."
2102,云,"quote",0,2024-04-24 10:37:34,"Think of manga where what a person says is #quoted# in a *rising cloud*."
2103,卜,"augury",0,2022-08-29 16:03:46,"a *magic wand* is used for augury"
2105,莫,"shalt",0,2014-11-26 07:11:26,"""Thou shalt not kill"", 'cause the *graveyard* is full. There's no room left to dispose of the evidence!"
2108,倦,"fed up",0,2020-12-22 16:59:53,"*Mr. T* (*{亻}*) invented the book because he was fed up with *scrolls* (*{卷}*) [(*{巻}*) modern variant]."
2110,俄,"abrupt",0,2015-10-04 17:16:24,"*Mr. T* is known to be particularly #abrupt# with anybody that has a big *ego* (*{我}*)."
2117,僻,"biased",0,2022-06-03 07:32:07,"It is well known that *Mr. T* (*{亻}*) is quite biased in the great debate between *ketchup* (*{辟}*) and mustard."
2118,儲,"make a profit",0,2015-09-01 17:11:55,"*Mr. T* is able to make a profit from *various* (*{諸}*) things: merchandise, slogans, muscles, etc. ""I pity the foo who can't make a profit"", Mr. T says to his love doll."
2122,伎,"performing artist",0,2016-09-25 05:41:24,"*Mr T* is singing and dancing and all that, but he's doing it on a *branch* (*{支}*). 

(note: this is the 'ki' from kabuki).//The performing artist is a Mr T doing Kabuki theatre."
2133,凄,"nifty",0,2015-10-19 19:10:32,"His *wife* (*{妻}*) has a nifty way of making all types of *ice* cream in her home freezer."
2140,凪,"lull",0,2023-04-11 17:22:50,"A lull in a storm occurs when the *wind* (*{几}*) *stops* (*{止}*)."
2145,剥,"peel off",0,2020-11-05 16:58:40,"Once again my roommate didn't use a *broom* (*{录}*) to clean up the *rice* (*{米}*) he left all over the kitchen. It must be done. I have no other choice. I proceeded to #PEEL OFF# his door from the hinges and threaten him with a *saber* (*{刂}*)."
2147,匂,"aroma",0,2016-09-16 08:51:30,"The aroma of any delicacy is *bound up* in a *spoon* (*{匕}*)."
2149,厭,"despondent",0,2021-04-01 17:34:59,"The poor *chihuahua* (*{犬}*) who had fallen down a *cliff* (*{厂}*) was totally despondent about his position. He saw the *sun* (*{日}*) and the *moon* (*{月}*) pass by, but expected no rescue any more."
2153,仄,"insinuate",0,2020-11-03 17:29:01,"I imagine seeing an #indistinct# outline of a *person* (*{人}*) falling off a *cliff* (*{厂}*) in the distance. You could barely make out what happened. Did they jump off? Were they pushed? You're not sure, but either #insinuation# is scary."
2157,囁,"whisper",0,2020-11-23 05:50:41,"it's funny how if I just talk, no one listens, but if I whisper, *many ears* (*{耳}*)  are eager to hear what's coming from my *mouth* (*{口}*)."
2158,喋,"chatter",0,2014-11-08 11:00:49,"People who protest against deforestation do nothing but chatter with their *{11}* for *{28}* about the TREES being cut down. They don't really take action..."
2160,嘩,"quarrel",0,2017-07-25 05:05:00,"The quarrel is over whose *mouth* (*{口}*) has more *splendor* (*{華}*)."
2161,噂,"gossip",0,2017-10-09 04:16:49,"If you open your *{口}* to gossip about people, it's usually the most fun if you have some juicy bits on people who are generally *revered* (*{尊}*), for instance that they are secretly glued to their bottle of Horned Whiskey."
2163,喧,"clamor",0,2016-10-28 12:53:49,"To clamor means to open your *mouth* (*{口}*) and loudly *proclaim* (*{宣}*) your opinions."
2165,唾,"saliva",0,2020-12-03 18:13:52,"If you let your *mount* (*{口}*) *droop* (*{垂}*) open, saliva drips out."
2167,嘘,"fib",0,2015-09-25 17:18:40,"A fib comes from the *{口}* but is  *void* (*{虚}*) of truth."
2169,呪,"curse",0,2013-12-14 11:47:43,"Caution: this means a spell, not to swear. I put a curse on my *{103}* so that he can never open his *{11}*."
2171,吊,"dangle",0,2017-09-22 05:26:24,"a *towel* (*{巾}*) dangles under his *mouth* (*{口}*) to keep him clean at dinner"
2172,噛,"chew",0,2013-12-18 18:14:26,"""To chew, you need a *mouth* with *teeth*"" said the toothless granny."
2175,吃,"stammer",0,2020-10-27 16:58:28,"My *mouth* (*{口}*) often stammers when I *beg* (*{乞}*)."
2177,噌,"miso",0,2015-08-20 11:44:21,"The みそ汁 in your *mouth* (*{口}*) was *formerly* (*{曽}*) soy beans."
2179,叱,"scold",0,2024-10-06 17:05:27,"Kids are scolded if they don't open their *mouth* (*{口}*) to take their *spoonful* (*{匕}*) of medicine."
2181,呆,"dumbfounded",0,2015-11-14 13:44:29,"I felt DUMB when I FOUND out that the apricot (see *{杏}*) isn't actually found underneath the tree in real life, but above, high in the branches."
2187,垢,"blemish",0,2014-02-10 07:17:51,"Big consternation in the court! A little bit of *{150}* in the garden touched the *{1861}*' face and left a blemish there. Courtiers fainted left and right..."
2193,嬰,"suckling infant",1,,"The *woman* removes the *two shells* covering her breasts (for modesty) and then attaches the suckling infant. How very Little Mermaid... (★ story by aircawn)"
2195,妬,"jealous",0,2022-08-23 03:39:09,"*Women* (*{女}*) are jealous of the *stone* (*{石}*) on my wife's ring"
2213,牢,"jail",0,2015-01-25 16:19:49,"For a *cow* used to free-grazing, being stuck in a *house* is equivalent to being in jail."
2214,塞,"block up",0,2016-09-30 14:26:49,"The air conditioning  won't make the house *cold* (*{寒}*)  if you block up the filters with *soil* (*{土}*)."
2220,尻,"buttocks",0,2022-09-16 04:53:24,"Every time I visit a new country I tattoo a *flag* (*{尸}*) on my buttocks. I have *nine* (*{九}*) so far."
2224,嵩,"high-reaching",0,2017-02-25 17:30:26,"A *mountain* (*{山}*) that's *tall* (*{高}*) is also high-reaching"
2227,崖,"bluffs",0,2015-01-24 18:05:49,"This clearly depicts a *mountain* and its #bluffs#, *cliff*s clad in *ivy*."
2229,嵌,"fit into",0,2016-09-24 14:28:56,"For my climb up the *mountain* (*{山}*), I was going to take some *sweets* (*{甘}*) but they wouldn't fit into my bag, so I *lack* (*{欠}*) them."
2239,廟,"tomb sanctuary",0,2015-02-07 16:13:52,"With few visitors, the tomb sanctuary in the *cave* is only open in the *morning* (*{朝}*)."
2248,挨,"shove",0,2013-12-19 16:29:11,"Your *fingers* slip when someone's *elbow* shoves you, causing you to drop the *{1220}* you were about to throw. But as you can see, their elbow is very small, so you decide they're too weak to shove back."
2249,掴,"clutch",0,2020-10-10 18:30:11,"Reminds me of a Star Wars quote, Leia: ""The more you tighten your grip, Tarkin, the more star systems will slip through your *fingers* (*{扌}*).""  (i.e., the tighter you #clutch#, the more *countries* (*{国}*) you'll lose)."
2250,捺,"impress",0,2022-09-16 04:43:37,"in *Nara* (*{奈}*), you impress wax seals with just your *finger* (*{扌}*)."
2254,拭,"wipe",0,2021-01-01 16:11:13,"Just use your *fingers*  (*{扌}*) to wipe away the gel when you *style* (*{式}*) your hair."
2255,揃,"muster",0,2021-12-28 07:41:52,"This Kanji means ""be complete; uniform; all present""...  when you want to build something or cook something, you use your *finger* (*{扌}*) to muster together all of the parts/ingredients you will need *in front* (*{前}*) of you."
2257,撹,"churn up",0,2020-12-18 05:59:09,"My stomach starts to churn up if I try to count on my *fingers* (*{扌}*) how many kanji I still have to *memorise* (*{覚}*)."
2258,摺,"rubbing",0,2017-10-30 11:20:48,"Think of Braille – rubbing things with your *fingers* in order to *learn* (*{習}*)."
2260,捉,"nab",0,2021-02-16 03:36:45,"i felt a *finger* (*{扌}*) on my *leg* (*{足}*) as someone tried to nab my wallet"
2261,拶,"imminent",0,2015-01-24 11:13:36,"The old lady said that there was a *flood* imminent, because her *fingers* hurt in the *evening* (*{夕}*)."
